Date,Open,High,Low,Close,Adj Close,Volume
12/31/2019,3215.18,3231.72,3212.03,3230.78,3230.78,2894760000
12/30/2019,3240.09,3240.92,3216.57,3221.29,3221.29,3021720000
12/27/2019,3247.23,3247.93,3234.37,3240.02,3240.02,2429150000
12/26/2019,3227.2,3240.08,3227.2,3239.91,3239.91,2164540000
12/24/2019,3225.45,3226.43,3220.51,3223.38,3223.38,1296530000
12/23/2019,3226.05,3227.78,3222.3,3224.01,3224.01,3064530000
12/20/2019,3223.33,3225.65,3216.03,3221.22,3221.22,6457480000
12/19/2019,3192.32,3205.48,3192.32,3205.37,3205.37,3784360000
12/18/2019,3195.21,3198.48,3191.14,3191.14,3191.14,4029950000
12/17/2019,3195.4,3198.22,3191.03,3192.52,3192.52,3842940000
12/16/2019,3183.63,3197.71,3183.63,3191.45,3191.45,4070200000
12/13/2019,3166.65,3182.68,3156.51,3168.8,3168.8,3757650000
12/12/2019,3141.23,3176.28,3138.47,3168.57,3168.57,4003200000
12/11/2019,3135.75,3143.98,3133.21,3141.63,3141.63,3257650000
12/10/2019,3135.36,3142.12,3126.09,3132.52,3132.52,3346310000
12/9/2019,3141.86,3148.87,3135.46,3135.96,3135.96,3400470000
12/6/2019,3134.62,3150.6,3134.62,3145.91,3145.91,3483310000
12/5/2019,3119.21,3119.45,3103.76,3117.43,3117.43,3360480000
12/4/2019,3103.5,3119.38,3102.53,3112.76,3112.76,3702980000
12/3/2019,3087.41,3094.97,3070.33,3093.2,3093.2,3671580000
12/2/2019,3143.85,3144.31,3110.78,3113.87,3113.87,3285750000
11/29/2019,3147.18,3150.3,3139.34,3140.98,3140.98,1743420000
11/27/2019,3145.49,3154.26,3143.41,3153.63,3153.63,3035470000
11/26/2019,3134.85,3142.69,3131,3140.52,3140.52,4600450000
11/25/2019,3117.44,3133.83,3117.44,3133.64,3133.64,3514310000
11/22/2019,3111.41,3112.87,3099.26,3110.29,3110.29,3235270000
11/21/2019,3108.49,3110.11,3094.55,3103.54,3103.54,3744010000
11/20/2019,3114.66,3118.97,3091.41,3108.46,3108.46,4041010000
11/19/2019,3127.45,3127.64,3113.47,3120.18,3120.18,3613670000
11/18/2019,3117.91,3124.17,3112.06,3122.03,3122.03,3440140000
11/15/2019,3107.92,3120.46,3104.6,3120.46,3120.46,3359800000
11/14/2019,3090.75,3098.2,3083.26,3096.63,3096.63,3282090000
11/13/2019,3084.18,3098.06,3078.8,3094.04,3094.04,3513720000
11/12/2019,3089.28,3102.61,3084.73,3091.84,3091.84,3495560000
11/11/2019,3080.33,3088.33,3075.82,3087.01,3087.01,3041120000
11/8/2019,3081.25,3093.09,3073.58,3093.08,3093.08,3508160000
11/7/2019,3087.02,3097.77,3080.23,3085.18,3085.18,4151990000
11/6/2019,3075.1,3078.34,3065.89,3076.78,3076.78,4465510000
11/5/2019,3080.8,3083.95,3072.15,3074.62,3074.62,4490590000
11/4/2019,3078.96,3085.2,3074.87,3078.27,3078.27,4178040000
11/1/2019,3050.72,3066.95,3050.72,3066.91,3066.91,3956290000
10/31/2019,3046.9,3046.9,3023.19,3037.56,3037.56,4149310000
10/30/2019,3039.74,3050.1,3025.96,3046.77,3046.77,3779660000
10/29/2019,3035.39,3047.87,3034.81,3036.89,3036.89,3594430000
10/28/2019,3032.12,3044.08,3032.12,3039.42,3039.42,3524970000
10/25/2019,3003.32,3027.39,3001.94,3022.55,3022.55,3379060000
10/24/2019,3014.78,3016.07,3000.42,3010.29,3010.29,3696510000
10/23/2019,2994.01,3004.78,2991.21,3004.52,3004.52,3413600000
10/22/2019,3010.73,3014.57,2995.04,2995.99,2995.99,3527540000
10/21/2019,2996.48,3007.33,2995.35,3006.72,3006.72,3271960000
10/18/2019,2996.84,3000,2976.31,2986.2,2986.2,3268970000
10/17/2019,3000.77,3008.29,2991.79,2997.95,2997.95,3103470000
10/16/2019,2989.68,2997.54,2985.2,2989.69,2989.69,3230320000
10/15/2019,2973.61,3003.28,2973.61,2995.68,2995.68,3345090000
10/14/2019,2965.81,2972.84,2962.94,2966.15,2966.15,2559270000
10/11/2019,2963.07,2993.28,2963.07,2970.27,2970.27,3581320000
10/10/2019,2918.55,2948.46,2917.12,2938.13,2938.13,3234400000
10/9/2019,2911.1,2929.32,2907.41,2919.4,2919.4,2735350000
10/8/2019,2920.4,2925.47,2892.66,2893.06,2893.06,3370700000
10/7/2019,2944.23,2959.75,2935.68,2938.79,2938.79,2959050000
10/4/2019,2918.56,2953.74,2918.56,2952.01,2952.01,3005600000
10/3/2019,2885.38,2911.13,2855.94,2910.63,2910.63,3515130000
10/2/2019,2924.78,2924.78,2874.93,2887.61,2887.61,3914180000
10/1/2019,2983.69,2992.53,2938.7,2940.25,2940.25,3560750000
9/30/2019,2967.07,2983.85,2967.07,2976.74,2976.74,3249130000
9/27/2019,2985.47,2987.31,2945.53,2961.79,2961.79,3246480000
9/26/2019,2985.73,2987.28,2963.71,2977.62,2977.62,3084910000
9/25/2019,2968.35,2989.82,2952.86,2984.87,2984.87,3331200000
9/24/2019,3002.43,3007.98,2957.73,2966.6,2966.6,3872800000
9/23/2019,2983.5,2999.15,2982.23,2991.78,2991.78,3187250000
9/20/2019,3008.42,3016.37,2984.68,2992.07,2992.07,6103440000
9/19/2019,3010.36,3021.99,3003.16,3006.79,3006.79,3265660000
9/18/2019,3001.5,3007.83,2978.57,3006.73,3006.73,3458800000
9/17/2019,2995.67,3006.21,2993.73,3005.7,3005.7,3673250000
9/16/2019,2996.41,3002.19,2990.67,2997.96,2997.96,4285860000
9/13/2019,3012.21,3017.33,3002.9,3007.39,3007.39,3557010000
9/12/2019,3009.08,3020.74,3000.92,3009.57,3009.57,3796990000
9/11/2019,2981.41,3000.93,2975.31,3000.93,3000.93,3934370000
9/10/2019,2971.01,2979.39,2957.01,2979.39,2979.39,4393040000
9/9/2019,2988.43,2989.43,2969.39,2978.43,2978.43,4031120000
9/6/2019,2980.33,2985.03,2972.51,2978.71,2978.71,3209340000
9/5/2019,2960.6,2985.86,2960.6,2976,2976,3902600000
9/4/2019,2924.67,2938.84,2921.86,2937.78,2937.78,3167900000
9/3/2019,2909.01,2914.39,2891.85,2906.27,2906.27,3427830000
8/30/2019,2937.09,2940.43,2913.32,2926.46,2926.46,3009910000
8/29/2019,2910.37,2930.5,2905.67,2924.58,2924.58,3177150000
8/28/2019,2861.28,2890.03,2853.05,2887.94,2887.94,3102480000
8/27/2019,2893.14,2898.79,2860.59,2869.16,2869.16,3537490000
8/26/2019,2866.7,2879.27,2856,2878.38,2878.38,2859790000
8/23/2019,2911.07,2927.01,2834.97,2847.11,2847.11,3942520000
8/22/2019,2930.94,2939.08,2904.51,2922.95,2922.95,2893660000
8/21/2019,2922.04,2928.73,2917.91,2924.43,2924.43,3016540000
8/20/2019,2919.01,2923.63,2899.6,2900.51,2900.51,3067710000
8/19/2019,2913.48,2931,2913.48,2923.65,2923.65,3221050000
8/16/2019,2864.74,2893.63,2864.74,2888.68,2888.68,3524080000
8/15/2019,2846.2,2856.67,2825.51,2847.6,2847.6,4041720000
8/14/2019,2894.15,2894.15,2839.64,2840.6,2840.6,4325150000
8/13/2019,2880.72,2943.31,2877.05,2926.32,2926.32,3857190000
8/12/2019,2907.07,2907.58,2873.14,2882.7,2882.7,3328570000
8/9/2019,2930.51,2935.75,2900.15,2918.65,2918.65,3356850000
8/8/2019,2896.21,2938.72,2894.47,2938.09,2938.09,4118530000
8/7/2019,2858.65,2892.17,2825.71,2883.98,2883.98,4512720000
8/6/2019,2861.18,2884.4,2847.42,2881.77,2881.77,4156640000
8/5/2019,2898.07,2898.07,2822.12,2844.74,2844.74,4542850000
8/2/2019,2943.9,2945.5,2914.11,2932.05,2932.05,3882810000
8/1/2019,2980.32,3013.59,2945.23,2953.56,2953.56,4793810000
7/31/2019,3016.22,3017.4,2958.08,2980.38,2980.38,4626330000
7/30/2019,3007.66,3017.19,3000.94,3013.18,3013.18,3632770000
7/29/2019,3024.47,3025.61,3014.3,3020.97,3020.97,3224490000
7/26/2019,3013.25,3027.98,3012.59,3025.86,3025.86,3260170000
7/25/2019,3016.26,3016.31,2997.24,3003.67,3003.67,3657050000
7/24/2019,2998.77,3019.59,2996.82,3019.56,3019.56,3433220000
7/23/2019,2994.74,3005.9,2988.56,3005.47,3005.47,3333810000
7/22/2019,2981.93,2990.71,2976.65,2985.03,2985.03,3016200000
7/19/2019,3004.26,3006.02,2975.86,2976.61,2976.61,3285890000
7/18/2019,2978.87,2998.28,2973.09,2995.11,2995.11,3369820000
7/17/2019,3005.1,3005.26,2984.25,2984.42,2984.42,3185650000
7/16/2019,3012.13,3015.02,3001.15,3004.04,3004.04,3297030000
7/15/2019,3017.8,3017.8,3008.77,3014.3,3014.3,2876100000
7/12/2019,3003.36,3013.92,3001.87,3013.77,3013.77,2984140000
7/11/2019,2999.62,3002.33,2988.8,2999.91,2999.91,3155710000
7/10/2019,2989.3,3002.98,2984.62,2993.07,2993.07,3157800000
7/9/2019,2965.52,2981.9,2963.44,2979.63,2979.63,3033330000
7/8/2019,2979.77,2980.76,2970.09,2975.95,2975.95,2922360000
7/5/2019,2984.25,2994.03,2967.97,2990.41,2990.41,2434680000
7/3/2019,2978.08,2995.84,2977.96,2995.82,2995.82,1963570000
7/2/2019,2964.66,2973.21,2955.92,2973.01,2973.01,3224490000
7/1/2019,2971.41,2977.93,2952.22,2964.33,2964.33,3524860000
6/28/2019,2932.94,2943.98,2929.05,2941.76,2941.76,5422650000
6/27/2019,2919.66,2929.3,2918.57,2924.92,2924.92,3162500000
6/26/2019,2926.07,2932.59,2912.99,2913.78,2913.78,3511350000
6/25/2019,2945.78,2946.52,2916.01,2917.38,2917.38,3579430000
6/24/2019,2951.42,2954.92,2944.05,2945.35,2945.35,3136960000
6/21/2019,2952.71,2964.15,2946.87,2950.46,2950.46,5003540000
6/20/2019,2949.6,2958.06,2931.5,2954.18,2954.18,3943060000
6/19/2019,2920.55,2931.74,2911.43,2926.46,2926.46,3300220000
6/18/2019,2906.71,2930.79,2905.44,2917.75,2917.75,3441540000
6/17/2019,2889.75,2897.27,2887.3,2889.67,2889.67,2828400000
6/14/2019,2886.82,2894.45,2879.62,2886.98,2886.98,2992810000
6/13/2019,2886.24,2895.24,2881.99,2891.64,2891.64,3100640000
6/12/2019,2882.73,2888.57,2874.68,2879.84,2879.84,3039870000
6/11/2019,2903.27,2910.61,2878.53,2885.72,2885.72,3551000000
6/10/2019,2885.83,2904.77,2885.51,2886.73,2886.73,3209890000
6/7/2019,2852.87,2884.97,2852.87,2873.34,2873.34,3244380000
6/6/2019,2828.51,2852.1,2822.45,2843.49,2843.49,3445140000
6/5/2019,2818.09,2827.28,2800.92,2826.15,2826.15,3570760000
6/4/2019,2762.64,2804.49,2762.64,2803.27,2803.27,3814130000
6/3/2019,2751.53,2763.07,2728.81,2744.45,2744.45,3952360000
5/31/2019,2766.15,2768.98,2750.52,2752.06,2752.06,3982670000
5/30/2019,2786.94,2799,2776.74,2788.86,2788.86,3276030000
5/29/2019,2790.25,2792.03,2766.06,2783.02,2783.02,3701110000
5/28/2019,2830.03,2840.51,2801.58,2802.39,2802.39,4146980000
5/24/2019,2832.41,2841.36,2820.19,2826.06,2826.06,2889230000
5/23/2019,2836.7,2836.7,2805.49,2822.24,2822.24,3899320000
5/22/2019,2856.06,2865.47,2851.11,2856.27,2856.27,3194000000
5/21/2019,2854.02,2868.88,2854.02,2864.36,2864.36,3223050000
5/20/2019,2841.94,2853.86,2831.29,2840.23,2840.23,3293750000
5/17/2019,2858.6,2885.48,2854.23,2859.53,2859.53,3316040000
5/16/2019,2855.8,2892.15,2855.8,2876.32,2876.32,3338470000
5/15/2019,2820.38,2858.68,2815.08,2850.96,2850.96,3140900000
5/14/2019,2820.12,2852.54,2820.12,2834.41,2834.41,3354860000
5/13/2019,2840.19,2840.19,2801.43,2811.87,2811.87,3900270000
5/10/2019,2863.1,2891.31,2825.39,2881.4,2881.4,3566780000
5/9/2019,2859.84,2875.97,2836.4,2870.72,2870.72,3659050000
5/8/2019,2879.61,2897.96,2873.28,2879.42,2879.42,3543110000
5/7/2019,2913.03,2913.03,2862.6,2884.05,2884.05,3793060000
5/6/2019,2908.89,2937.32,2898.21,2932.47,2932.47,3203260000
5/3/2019,2929.21,2947.85,2929.21,2945.64,2945.64,3357180000
5/2/2019,2922.16,2931.68,2900.5,2917.52,2917.52,3802290000
5/1/2019,2952.33,2954.13,2923.36,2923.73,2923.73,3669330000
4/30/2019,2937.14,2948.22,2924.11,2945.83,2945.83,3939760000
4/29/2019,2940.58,2949.52,2939.35,2943.03,2943.03,3150390000
4/26/2019,2925.81,2939.88,2917.56,2939.88,2939.88,3264390000
4/25/2019,2928.99,2933.1,2912.84,2926.17,2926.17,3440010000
4/24/2019,2934,2936.83,2926.05,2927.25,2927.25,3468480000
4/23/2019,2909.99,2936.31,2908.53,2933.68,2933.68,3674480000
4/22/2019,2898.78,2909.51,2896.35,2907.97,2907.97,3010130000
4/18/2019,2904.81,2908.4,2891.9,2905.03,2905.03,3507100000
4/17/2019,2916.04,2918,2895.45,2900.45,2900.45,3648100000
4/16/2019,2912.26,2916.06,2900.71,2907.06,2907.06,3403120000
4/15/2019,2908.32,2909.6,2896.48,2905.58,2905.58,3114530000
4/12/2019,2900.86,2910.54,2898.37,2907.41,2907.41,3726050000
4/11/2019,2891.92,2893.42,2881.99,2888.32,2888.32,2970650000
4/10/2019,2881.37,2889.71,2879.13,2888.21,2888.21,3092230000
4/9/2019,2886.58,2886.88,2873.33,2878.2,2878.2,3032480000
4/8/2019,2888.46,2895.95,2880.78,2895.77,2895.77,3056460000
4/5/2019,2884.16,2893.24,2882.99,2892.74,2892.74,3155970000
4/4/2019,2873.99,2881.28,2867.14,2879.39,2879.39,3038740000
4/3/2019,2876.09,2885.25,2865.17,2873.4,2873.4,3570000000
4/2/2019,2868.24,2872.9,2858.75,2867.24,2867.24,3267210000
4/1/2019,2848.63,2869.4,2848.63,2867.19,2867.19,3560090000
3/29/2019,2828.27,2836.03,2819.23,2834.4,2834.4,3752520000
3/28/2019,2809.4,2819.71,2798.77,2815.44,2815.44,3185460000
3/27/2019,2819.72,2825.56,2787.72,2805.37,2805.37,3422400000
3/26/2019,2812.66,2829.87,2803.99,2818.46,2818.46,3288570000
3/25/2019,2796.01,2809.79,2785.02,2798.36,2798.36,3406110000
3/22/2019,2844.52,2846.16,2800.47,2800.71,2800.71,4253730000
3/21/2019,2819.72,2860.31,2817.38,2854.88,2854.88,3612620000
3/20/2019,2831.34,2843.54,2812.43,2824.23,2824.23,3779160000
3/19/2019,2840.76,2852.42,2823.27,2832.57,2832.57,3650740000
3/18/2019,2822.61,2835.41,2821.99,2832.94,2832.94,3620770000
3/15/2019,2810.79,2830.73,2810.79,2822.48,2822.48,5969780000
3/14/2019,2810.38,2815,2803.46,2808.48,2808.48,3505670000
3/13/2019,2799.78,2821.24,2799.78,2810.92,2810.92,3782250000
3/12/2019,2787.34,2798.32,2786.73,2791.52,2791.52,3432340000
3/11/2019,2747.61,2784,2747.61,2783.3,2783.3,3764850000
3/8/2019,2730.79,2744.13,2722.27,2743.07,2743.07,3424300000
3/7/2019,2766.53,2767.25,2739.09,2748.93,2748.93,3932150000
3/6/2019,2790.27,2790.27,2768.69,2771.45,2771.45,3800180000
3/5/2019,2794.41,2796.44,2782.97,2789.65,2789.65,3631380000
3/4/2019,2814.37,2816.88,2767.66,2792.81,2792.81,3949730000
3/1/2019,2798.22,2808.02,2787.38,2803.69,2803.69,3994950000
2/28/2019,2788.11,2793.73,2782.51,2784.49,2784.49,4445780000
2/27/2019,2787.5,2795.76,2775.13,2792.38,2792.38,3771790000
2/26/2019,2792.36,2803.12,2789.47,2793.9,2793.9,3676200000
2/25/2019,2804.35,2813.49,2794.99,2796.11,2796.11,3860260000
2/22/2019,2780.67,2794.2,2779.11,2792.67,2792.67,3429350000
2/21/2019,2780.24,2781.58,2764.55,2774.88,2774.88,3598260000
2/20/2019,2779.05,2789.88,2774.06,2784.7,2784.7,3904830000
2/19/2019,2769.28,2787.33,2767.29,2779.76,2779.76,3535270000
2/15/2019,2760.24,2775.66,2760.24,2775.6,2775.6,3648680000
2/14/2019,2743.5,2757.9,2731.23,2745.73,2745.73,3845390000
2/13/2019,2750.3,2761.85,2748.63,2753.03,2753.03,3684910000
2/12/2019,2722.61,2748.19,2722.61,2744.73,2744.73,3843020000
2/11/2019,2712.4,2718.05,2703.79,2709.8,2709.8,3395330000
2/8/2019,2692.36,2708.07,2681.83,2707.88,2707.88,3649510000
2/7/2019,2717.53,2719.32,2687.26,2706.05,2706.05,4114040000
2/6/2019,2735.05,2738.08,2724.15,2731.61,2731.61,3486590000
2/5/2019,2728.34,2738.98,2724.03,2737.7,2737.7,3597620000
2/4/2019,2706.49,2724.99,2698.75,2724.87,2724.87,3369450000
2/1/2019,2702.32,2716.66,2696.88,2706.53,2706.53,3782490000
1/31/2019,2685.49,2708.95,2678.65,2704.1,2704.1,4953800000
1/30/2019,2653.62,2690.44,2648.34,2681.05,2681.05,3883270000
1/29/2019,2644.89,2650.93,2631.05,2640,2640,3518070000
1/28/2019,2644.97,2644.97,2624.06,2643.85,2643.85,3630820000
1/25/2019,2657.44,2672.38,2657.33,2664.76,2664.76,3821000000
1/24/2019,2638.84,2647.2,2627.01,2642.33,2642.33,3449230000
1/23/2019,2643.48,2653.19,2612.86,2638.7,2638.7,3358770000
1/22/2019,2657.88,2657.88,2617.27,2632.9,2632.9,3923950000
1/18/2019,2651.27,2675.47,2647.58,2670.71,2670.71,4009010000
1/17/2019,2609.28,2645.06,2606.36,2635.96,2635.96,3802410000
1/16/2019,2614.75,2625.76,2612.68,2616.1,2616.1,3882180000
1/15/2019,2585.1,2613.08,2585.1,2610.3,2610.3,3601180000
1/14/2019,2580.31,2589.32,2570.41,2582.61,2582.61,3689370000
1/11/2019,2588.11,2596.27,2577.4,2596.26,2596.26,3447460000
1/10/2019,2573.51,2597.82,2562.02,2596.64,2596.64,3721300000
1/9/2019,2580,2595.32,2568.89,2584.96,2584.96,4088740000
1/8/2019,2568.11,2579.82,2547.56,2574.41,2574.41,4120060000
1/7/2019,2535.61,2566.16,2524.56,2549.69,2549.69,4133120000
1/4/2019,2474.33,2538.07,2474.33,2531.94,2531.94,4234140000
1/3/2019,2491.92,2493.14,2443.96,2447.89,2447.89,3858830000
1/2/2019,2476.96,2519.49,2467.47,2510.03,2510.03,3733160000
12/31/2018,2498.94,2509.24,2482.82,2506.85,2506.85,3461920000
12/28/2018,2498.77,2520.27,2472.89,2485.74,2485.74,3728440000
12/27/2018,2442.5,2489.1,2397.94,2488.83,2488.83,4139010000
12/26/2018,2363.12,2467.76,2346.58,2467.7,2467.7,4249740000
12/24/2018,2400.56,2410.34,2351.1,2351.1,2351.1,2613670000
12/21/2018,2465.38,2504.41,2408.55,2416.62,2416.62,7657890000
12/20/2018,2496.77,2509.63,2441.18,2467.42,2467.42,5619780000
12/19/2018,2547.05,2585.29,2488.96,2506.96,2506.96,5152830000
12/18/2018,2559.9,2573.99,2528.71,2546.16,2546.16,4519190000
12/17/2018,2590.75,2601.13,2530.54,2545.94,2545.94,4661420000
12/14/2018,2629.68,2635.07,2593.84,2599.95,2599.95,4064370000
12/13/2018,2658.7,2670.19,2637.27,2650.54,2650.54,3978340000
12/12/2018,2658.23,2685.44,2650.26,2651.07,2651.07,4029300000
12/11/2018,2664.44,2674.35,2621.3,2636.78,2636.78,3963440000
12/10/2018,2630.86,2647.51,2583.23,2637.72,2637.72,4162880000
12/7/2018,2691.26,2708.54,2623.14,2633.08,2633.08,4242240000
12/6/2018,2663.51,2696.15,2621.53,2695.95,2695.95,5180430000
12/4/2018,2782.43,2785.93,2697.18,2700.06,2700.06,4515710000
12/3/2018,2790.5,2800.18,2773.38,2790.37,2790.37,4221580000
11/30/2018,2737.76,2760.88,2732.76,2760.17,2760.17,4668310000
11/29/2018,2736.97,2753.75,2722.94,2737.8,2737.8,3599200000
11/28/2018,2691.45,2744,2684.38,2743.79,2743.79,3984540000
11/27/2018,2663.75,2682.53,2655.89,2682.17,2682.17,3494380000
11/26/2018,2649.97,2674.35,2649.97,2673.45,2673.45,3523520000
11/23/2018,2633.36,2647.55,2631.09,2632.56,2632.56,1651680000
11/21/2018,2657.74,2670.73,2649.82,2649.93,2649.93,3237400000
11/20/2018,2654.6,2669.44,2631.52,2641.89,2641.89,4370820000
11/19/2018,2730.74,2733.16,2681.09,2690.73,2690.73,3806940000
11/16/2018,2718.54,2746.75,2712.16,2736.27,2736.27,3996970000
11/15/2018,2693.52,2735.38,2670.75,2730.2,2730.2,4204960000
11/14/2018,2737.9,2746.8,2685.75,2701.58,2701.58,4449060000
11/13/2018,2730.05,2754.6,2714.98,2722.18,2722.18,4112820000
11/12/2018,2773.93,2775.99,2722,2726.22,2726.22,3701570000
11/9/2018,2794.1,2794.1,2764.24,2781.01,2781.01,4029030000
11/8/2018,2806.38,2814.75,2794.99,2806.83,2806.83,3673550000
11/7/2018,2774.13,2815.15,2774.13,2813.89,2813.89,3929080000
11/6/2018,2738.4,2756.82,2737.08,2755.45,2755.45,3543800000
11/5/2018,2726.37,2744.27,2717.94,2738.31,2738.31,3650910000
11/2/2018,2745.45,2756.55,2700.44,2723.06,2723.06,4261230000
11/1/2018,2717.58,2741.67,2708.85,2740.37,2740.37,4730250000
10/31/2018,2705.6,2736.69,2705.6,2711.74,2711.74,5133380000
10/30/2018,2640.68,2685.43,2635.34,2682.63,2682.63,5125600000
10/29/2018,2682.65,2706.85,2603.54,2641.25,2641.25,4701260000
10/26/2018,2667.86,2692.38,2628.16,2658.69,2658.69,4804330000
10/25/2018,2674.88,2722.7,2667.84,2705.57,2705.57,4663930000
10/24/2018,2737.87,2742.59,2651.89,2656.1,2656.1,4738670000
10/23/2018,2721.03,2753.59,2691.43,2740.69,2740.69,4373710000
10/22/2018,2773.94,2778.94,2749.22,2755.88,2755.88,3331270000
10/19/2018,2775.66,2797.77,2760.27,2767.78,2767.78,3593940000
10/18/2018,2802,2806.04,2755.18,2768.78,2768.78,3639300000
10/17/2018,2811.67,2816.94,2781.81,2809.21,2809.21,3347090000
10/16/2018,2767.05,2813.46,2766.91,2809.92,2809.92,3460260000
10/15/2018,2763.83,2775.99,2749.03,2750.79,2750.79,3327160000
10/12/2018,2770.54,2775.77,2729.44,2767.13,2767.13,4024010000
10/11/2018,2776.87,2795.14,2710.51,2728.37,2728.37,4914090000
10/10/2018,2873.9,2874.02,2784.86,2785.68,2785.68,4554260000
10/9/2018,2882.51,2894.83,2874.27,2880.34,2880.34,3531690000
10/8/2018,2877.53,2889.45,2862.08,2884.43,2884.43,3381820000
10/5/2018,2902.54,2909.64,2869.29,2885.57,2885.57,3340820000
10/4/2018,2919.35,2919.78,2883.92,2901.61,2901.61,3510370000
10/3/2018,2931.69,2939.86,2921.36,2925.51,2925.51,3625510000
10/2/2018,2923.8,2931.42,2919.37,2923.43,2923.43,3432620000
10/1/2018,2926.29,2937.06,2917.91,2924.59,2924.59,3375890000
9/28/2018,2910.03,2920.53,2907.5,2913.98,2913.98,3461680000
9/27/2018,2911.65,2927.22,2909.27,2914,2914,3101360000
9/26/2018,2916.98,2931.15,2903.28,2905.97,2905.97,3417540000
9/25/2018,2921.75,2923.95,2913.7,2915.56,2915.56,3330880000
9/24/2018,2921.83,2923.79,2912.63,2919.37,2919.37,3392030000
9/21/2018,2936.76,2940.91,2927.11,2929.67,2929.67,5652470000
9/20/2018,2919.73,2934.8,2919.73,2930.75,2930.75,3406520000
9/19/2018,2906.6,2912.36,2903.82,2907.95,2907.95,3302460000
9/18/2018,2890.74,2911.17,2890.43,2904.31,2904.31,3091190000
9/17/2018,2903.83,2904.65,2886.16,2888.8,2888.8,2967980000
9/14/2018,2906.38,2908.3,2895.77,2904.98,2904.98,3179410000
9/13/2018,2896.85,2906.76,2896.39,2904.18,2904.18,3274090000
9/12/2018,2888.29,2894.65,2879.2,2888.92,2888.92,3341280000
9/11/2018,2871.57,2892.52,2866.78,2887.89,2887.89,2904500000
9/10/2018,2881.39,2886.93,2875.94,2877.13,2877.13,2751100000
9/7/2018,2868.26,2883.81,2864.12,2871.68,2871.68,2976580000
9/6/2018,2888.64,2892.05,2867.29,2878.05,2878.05,3144240000
9/5/2018,2891.59,2894.21,2876.92,2888.6,2888.6,3248780000
9/4/2018,2896.96,2900.18,2885.13,2896.72,2896.72,3087420000
8/31/2018,2898.37,2906.32,2891.73,2901.52,2901.52,2887220000
8/30/2018,2908.94,2912.46,2895.22,2901.13,2901.13,2810450000
8/29/2018,2900.62,2916.5,2898.4,2914.04,2914.04,2805520000
8/28/2018,2901.45,2903.77,2893.5,2897.52,2897.52,2687770000
8/27/2018,2884.69,2898.25,2884.69,2896.74,2896.74,2865070000
8/24/2018,2862.35,2876.16,2862.35,2874.69,2874.69,2603010000
8/23/2018,2860.29,2868.78,2854.03,2856.98,2856.98,2724450000
8/22/2018,2860.99,2867.54,2856.05,2861.82,2861.82,2701250000
8/21/2018,2861.51,2873.23,2861.32,2862.96,2862.96,3174010000
8/20/2018,2853.93,2859.76,2850.62,2857.05,2857.05,2757150000
8/17/2018,2838.32,2855.63,2833.73,2850.13,2850.13,3037640000
8/16/2018,2831.44,2850.49,2831.44,2840.69,2840.69,3232000000
8/15/2018,2827.95,2827.95,2802.49,2818.37,2818.37,3656680000
8/14/2018,2827.88,2843.11,2826.58,2839.96,2839.96,2986500000
8/13/2018,2835.46,2843.4,2819.88,2821.93,2821.93,3173630000
8/10/2018,2838.9,2842.2,2825.81,2833.28,2833.28,3265590000
8/9/2018,2857.19,2862.48,2851.98,2853.58,2853.58,3066180000
8/8/2018,2856.79,2862.44,2853.09,2857.7,2857.7,2978070000
8/7/2018,2855.92,2863.43,2855.92,2858.45,2858.45,3185440000
8/6/2018,2840.29,2853.29,2835.98,2850.4,2850.4,2879020000
8/3/2018,2829.62,2840.38,2827.37,2840.35,2840.35,3043690000
8/2/2018,2800.48,2829.91,2796.34,2827.22,2827.22,3501380000
8/1/2018,2821.17,2825.83,2805.85,2813.36,2813.36,3501350000
7/31/2018,2809.73,2824.46,2808.06,2816.29,2816.29,3906890000
7/30/2018,2819,2821.74,2798.11,2802.6,2802.6,3261190000
7/27/2018,2842.35,2843.17,2808.34,2818.82,2818.82,3434370000
7/26/2018,2835.49,2845.57,2835.26,2837.44,2837.44,3667290000
7/25/2018,2817.73,2848.03,2817.73,2846.07,2846.07,3584400000
7/24/2018,2820.68,2829.99,2811.12,2820.4,2820.4,3430410000
7/23/2018,2799.17,2808.61,2795.14,2806.98,2806.98,2928490000
7/20/2018,2804.55,2809.7,2800.01,2801.83,2801.83,3243250000
7/19/2018,2809.37,2812.05,2799.77,2804.49,2804.49,3278360000
7/18/2018,2811.35,2816.76,2805.89,2815.62,2815.62,3111560000
7/17/2018,2789.34,2814.19,2789.24,2809.55,2809.55,3064920000
7/16/2018,2797.36,2801.19,2793.39,2798.43,2798.43,2819860000
7/13/2018,2796.93,2804.53,2791.69,2801.31,2801.31,2619790000
7/12/2018,2783.14,2799.22,2781.53,2798.29,2798.29,2834230000
7/11/2018,2779.82,2785.91,2770.77,2774.02,2774.02,2986180000
7/10/2018,2788.56,2795.58,2786.24,2793.84,2793.84,3080140000
7/9/2018,2775.62,2784.65,2770.73,2784.17,2784.17,3070060000
7/6/2018,2737.68,2764.41,2733.52,2759.82,2759.82,2590250000
7/5/2018,2724.19,2737.83,2716.02,2736.61,2736.61,2980160000
7/3/2018,2733.27,2736.58,2711.16,2713.22,2713.22,1911460000
7/2/2018,2704.95,2727.26,2698.95,2726.71,2726.71,3095040000
